arch_id,test_accuracy,test_precision,test_recall,test_f1_score,epoch_time_sec,num_params,num_flops,architecture,train_loss_epoch_1,train_acc_epoch_1,train_loss_epoch_2,train_acc_epoch_2,train_loss_epoch_3,train_acc_epoch_3,train_loss_epoch_4,train_acc_epoch_4,train_loss_epoch_5,train_acc_epoch_5
5316,0.387,0.377411562,0.387,0.369837321,105.8210065,30416,788000,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=10,act=ReLU)",2.141786968,19.352,1.955552408,27.606,1.85859918,31.838,1.780665719,35.234,1.722983307,37.352
5317,0.4004,0.391810735,0.4004,0.380677022,106.3755069,30416,788000,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=10,act=GELU)",2.048335346,23.702,1.823216295,33.094,1.733966536,36.22,1.679705665,38.246,1.640417496,39.504
5318,0.4454,0.450076345,0.4454,0.430284946,106.4444201,30416,788000,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=10,act=SiLU)",1.960534012,28.126,1.722712844,37.094,1.619931344,40.95,1.566099,42.84,1.530539494,44.35
5319,0.4448,0.439393931,0.4448,0.434882429,106.0396581,32016,848800,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=15,act=ReLU)",1.96360328,28.688,1.702894294,38.226,1.627098261,41.182,1.575479685,43.066,1.539097702,44.494
5320,0.4579,0.458108125,0.4579,0.451648017,106.0696795,32016,848800,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=15,act=GELU)",1.909137223,30.614,1.645694829,40.118,1.567487054,42.812,1.528311957,44.474,1.495879478,45.494
5321,0.4684,0.474095865,0.4684,0.4672034,106.1973782,32016,848800,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=15,act=SiLU)",1.954970307,28.398,1.689012499,38.724,1.595426094,42.038,1.542369755,43.876,1.503572194,45.586
5322,0.3081,0.31977981,0.3081,0.281677628,105.5346198,33616,909600,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=20,act=ReLU)",2.130304903,19.306,1.992069299,24.744,1.915749847,27.772,1.865163116,29.224,1.827912018,30.994
5323,0.4311,0.427213539,0.4311,0.420811439,106.0570083,33616,909600,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=20,act=GELU)",1.982344225,27.336,1.765693686,35.6,1.682955261,38.634,1.626385603,40.632,1.5863942,42.134
5324,0.444,0.438278192,0.444,0.43358569,105.9050403,33616,909600,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=4,grid=20,act=SiLU)",1.964136769,28.526,1.736080265,37.296,1.665813605,39.982,1.613952143,41.844,1.570204367,43.558
5325,0.4788,0.478660136,0.4788,0.47198094,109.5057905,29136,779680,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=5,act=ReLU)",1.980806615,28.392,1.646329752,40.99,1.540644016,44.494,1.494406664,46.12,1.461342329,47.448
5326,0.4818,0.480018546,0.4818,0.472478008,109.0716417,29136,779680,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=5,act=GELU)",2.000833226,25.54,1.679778073,38.632,1.543267406,44.272,1.482514886,46.31,1.444743958,47.93
5327,0.4222,0.416273635,0.4222,0.406747452,109.3150449,29136,779680,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=5,act=SiLU)",2.013362928,24.688,1.771447333,35.4,1.684899837,38.6,1.637702274,40.208,1.607348408,41.4
5328,0.4611,0.452232878,0.4611,0.452157735,109.7140169,30096,824800,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=8,act=ReLU)",1.984732362,26.338,1.705602277,37.25,1.598536159,41.544,1.545351937,43.728,1.512828192,45.238
5329,0.4616,0.463763989,0.4616,0.457234571,110.277061,30096,824800,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=8,act=GELU)",1.926618181,30.31,1.727037848,37.798,1.632229144,41.526,1.563772567,43.824,1.518788249,45.702
5330,0.398,0.396914224,0.398,0.387620737,112.7952454,30096,824800,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=8,act=SiLU)",2.080965363,22.632,1.823772198,33.648,1.726202777,37.03,1.674795498,38.544,1.64291427,39.742
5331,0.4601,0.474781824,0.4601,0.459447891,110.4198809,30736,854880,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=10,act=ReLU)",1.936991022,30.548,1.689252661,39.768,1.587778817,43.052,1.5303334,45.306,1.492898377,46.738
5332,0.3528,0.331784665,0.3528,0.325690513,109.5888824,30736,854880,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=10,act=GELU)",2.063160234,22.064,1.84556773,31.264,1.790254388,32.836,1.755245519,33.666,1.731061708,34.464
5333,0.47,0.465752187,0.47,0.465509771,108.9014904,30736,854880,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=10,act=SiLU)",1.949362629,29.606,1.681951623,39.222,1.591507255,42.58,1.535355464,44.586,1.499714446,46.088
5334,0.4618,0.457261482,0.4618,0.455317751,108.165256,32336,930080,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=15,act=ReLU)",1.990481199,27.58,1.70072118,38.41,1.599244487,42.246,1.545874241,44.336,1.512867268,45.478
5335,0.4385,0.454240208,0.4385,0.435284213,109.0252764,32336,930080,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=15,act=GELU)",1.963594902,27.382,1.730971897,37.128,1.641739263,40.314,1.593136391,42.094,1.556553706,43.678
5336,0.4382,0.433975491,0.4382,0.419428454,109.661448,32336,930080,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=15,act=SiLU)",1.961315941,29.01,1.708739994,38.362,1.626818179,41.294,1.584363891,42.77,1.554844029,43.592
5337,0.4406,0.446870411,0.4406,0.432929719,110.0089803,33936,1005280,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=20,act=ReLU)",2.030601692,25.432,1.73540151,37.058,1.644486491,40.248,1.600234702,41.812,1.563438327,43.208
5338,0.3897,0.393889824,0.3897,0.37108155,110.3183045,33936,1005280,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=20,act=GELU)",2.104219072,21.122,1.896064427,30.15,1.753636809,36.358,1.692776002,38.27,1.660042188,39.236
5339,0.4777,0.475015011,0.4777,0.470542109,110.1011665,33936,1005280,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=0) -> KAN(order=5,grid=20,act=SiLU)",1.987556398,26.958,1.677272086,39.244,1.574606863,43.032,1.521260447,45.232,1.488393369,46.564
5340,0.4558,0.451528445,0.4558,0.445212766,99.751369,36816,1596992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=5,act=ReLU)",1.964950633,27.512,1.718133566,37.538,1.625070886,41.106,1.567441704,43.462,1.525103724,45.176
5341,0.4828,0.49242367,0.4828,0.472064052,98.56103492,36816,1596992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=5,act=GELU)",1.857725479,32.648,1.609519832,42.108,1.519168387,45.344,1.46702681,47.196,1.431068619,48.84
5342,0.4949,0.510581185,0.4949,0.494420922,98.61369777,36816,1596992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=5,act=SiLU)",1.852266056,33.344,1.584916119,43.076,1.488971578,46.618,1.431208849,48.838,1.385042954,50.392
5343,0.4755,0.478585352,0.4755,0.468302319,99.75130486,40656,1673792,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=8,act=ReLU)",1.926251385,30.112,1.66718661,40.164,1.584827017,43.186,1.535449615,44.882,1.495461453,46.804
5344,0.4964,0.505821571,0.4964,0.48712167,99.56903672,40656,1673792,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=8,act=GELU)",1.838736139,33.234,1.596170888,42.38,1.505048823,45.778,1.449353607,47.662,1.407525787,49.482
5345,0.4621,0.47286104,0.4621,0.45636583,98.52297878,40656,1673792,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=8,act=SiLU)",1.955462024,28.994,1.717896204,38.452,1.607169991,42.608,1.534604235,45.274,1.489263741,46.928
5346,0.4775,0.475166162,0.4775,0.469725335,98.63726449,43216,1724992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=10,act=ReLU)",1.974416369,27.452,1.716857888,38.858,1.600129822,42.782,1.539576188,44.776,1.497794208,46.176
5347,0.4862,0.490254724,0.4862,0.481061476,99.84412766,43216,1724992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=10,act=GELU)",1.928211003,30.24,1.665250515,40.43,1.546269429,44.588,1.482875052,46.854,1.440726609,48.162
5348,0.4695,0.458843052,0.4695,0.459192919,100.4852145,43216,1724992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=10,act=SiLU)",1.970364959,27.57,1.700025654,38.43,1.598078156,42.222,1.53193597,44.746,1.489739015,46.554
5349,0.2552,0.24206141,0.2552,0.221632722,98.46173429,49616,1852992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=15,act=ReLU)",2.118641214,19.766,2.024009406,23.112,1.996546948,24.014,1.966876554,25.452,1.953654101,26.032
5350,0.4502,0.447324921,0.4502,0.438384292,98.35155058,49616,1852992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=15,act=GELU)",1.950150036,29.384,1.69643769,39.19,1.617328511,42.034,1.570519188,44.002,1.535936442,45.004
5351,0.4771,0.482478379,0.4771,0.472323274,99.21789932,49616,1852992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=15,act=SiLU)",1.920514681,30.094,1.650791015,40.85,1.561777626,43.842,1.51188409,45.564,1.478471757,46.97
5352,0.4865,0.487200812,0.4865,0.473611722,100.4225535,56016,1980992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=20,act=ReLU)",1.886856951,31.326,1.602176974,42.362,1.517401974,45.448,1.477998104,46.984,1.451021075,47.842
5353,0.4644,0.469576034,0.4644,0.462855767,98.90459061,56016,1980992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=20,act=GELU)",1.957267244,28.734,1.691082374,39.01,1.592414596,42.558,1.537905887,44.38,1.502171382,45.832
5354,0.4276,0.429739417,0.4276,0.416249628,98.59234643,56016,1980992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=2,grid=20,act=SiLU)",2.03511484,25.626,1.774559337,36.19,1.676231989,39.642,1.624883089,41.37,1.584983449,42.824
5355,0.4435,0.446642907,0.4435,0.434338847,102.5346053,38096,1737792,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=5,act=ReLU)",1.973051195,26.804,1.74822464,36.56,1.646831799,40.278,1.587954628,42.56,1.551116943,43.718
5356,0.5002,0.506071202,0.5002,0.493266749,103.486207,38096,1737792,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=5,act=GELU)",1.892531754,31.804,1.607038316,42.382,1.507519908,46.176,1.439658391,48.476,1.39538171,50.32
5357,0.4555,0.456121745,0.4555,0.444885388,104.1511118,38096,1737792,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=5,act=SiLU)",1.967714226,26.982,1.72586897,37.082,1.614411049,41.606,1.549856222,44.286,1.504816207,45.628
5358,0.4715,0.469053048,0.4715,0.458833615,103.3866668,41936,1849152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=8,act=ReLU)",1.953558115,29.102,1.680384517,39.138,1.573680649,43.676,1.50857367,46.034,1.467454538,47.372
5359,0.465,0.467673412,0.465,0.462988404,103.2915974,41936,1849152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=8,act=GELU)",1.954760167,28.996,1.697751769,39.32,1.617156874,42.338,1.567150187,44.184,1.526242932,45.406
5360,0.4741,0.470494352,0.4741,0.470284033,102.9892569,41936,1849152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=8,act=SiLU)",1.999566426,26.958,1.713846562,38.294,1.608349459,42.148,1.547242445,44.39,1.50985838,45.788
5361,0.4678,0.462499636,0.4678,0.449541116,101.2965708,44496,1923392,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=10,act=ReLU)",1.929699485,29.8,1.635520422,41.216,1.543181574,44.58,1.495947869,46.31,1.464766059,47.338
5362,0.4338,0.433334717,0.4338,0.427098112,102.0512989,44496,1923392,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=10,act=GELU)",1.994917499,27.022,1.749992135,36.792,1.651249249,40.048,1.601765931,42.064,1.571862373,43.29
5363,0.4551,0.454359522,0.4551,0.438538678,102.3340008,44496,1923392,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=10,act=SiLU)",1.960955599,28.534,1.703959796,38.612,1.606134481,42.156,1.556932429,43.858,1.520745137,45.12
5364,0.441,0.436882367,0.441,0.434995964,102.6846817,50896,2108992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=15,act=ReLU)",2.023283694,25.824,1.79955629,35.274,1.67876502,39.362,1.614189792,41.496,1.570996676,43.21
5365,0.4393,0.447144005,0.4393,0.43142623,103.8176785,50896,2108992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=15,act=GELU)",1.988770307,26.348,1.74789321,36.842,1.653312205,40.286,1.601943999,42.236,1.569105256,43.494
5366,0.4849,0.496553588,0.4849,0.480539806,104.1549027,50896,2108992,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=15,act=SiLU)",1.971774476,26.81,1.706086625,38.268,1.570612467,43.41,1.492997469,46.354,1.445381841,48.188
5367,0.4313,0.435102612,0.4313,0.426021202,103.0864155,57296,2294592,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=20,act=ReLU)",2.058977133,24.28,1.833604965,33.908,1.713173743,38.736,1.637874142,41.246,1.592262711,42.844
5368,0.4161,0.431305896,0.4161,0.401640818,102.2027183,57296,2294592,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=20,act=GELU)",1.990282391,26.334,1.778267932,34.856,1.691625748,38.518,1.640431536,40.526,1.601546832,41.966
5369,0.463,0.483213956,0.463,0.449358843,101.1860416,57296,2294592,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=3,grid=20,act=SiLU)",1.947787101,29.192,1.699974122,39.462,1.587432048,43.254,1.525553945,45.31,1.484764344,46.67
5370,0.4797,0.491321214,0.4797,0.471518837,105.579011,39376,1913152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=5,act=ReLU)",1.958601311,27.692,1.672921277,39.22,1.560522471,43.3,1.489396882,46.114,1.448699639,47.848
5371,0.461,0.462973867,0.461,0.455915769,105.6515887,39376,1913152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=5,act=GELU)",1.977135682,28.15,1.712253274,39.006,1.615739092,42.05,1.552706112,43.99,1.515587825,45.592
5372,0.4924,0.493552086,0.4924,0.487509649,104.9681904,39376,1913152,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=5,act=SiLU)",1.923296972,29.894,1.627484554,41.952,1.524315782,45.254,1.467226165,47.54,1.426517579,48.922
5373,0.4451,0.447071672,0.4451,0.442684424,104.6548343,43216,2059072,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=8,act=ReLU)",1.972866148,27.9,1.767096578,36.546,1.665289081,40.394,1.593900704,42.672,1.554644865,43.968
5374,0.4952,0.494483212,0.4952,0.488816079,105.2181106,43216,2059072,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=8,act=GELU)",1.9921176,26.154,1.662143907,39.94,1.532821371,44.756,1.460504819,47.642,1.410950013,49.374
5375,0.4888,0.516484143,0.4888,0.48851566,104.8537128,43216,2059072,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=8,act=SiLU)",1.917580515,30.172,1.606463311,42.414,1.501454007,46.196,1.442217735,48.478,1.40318992,49.834
5376,0.4559,0.450684606,0.4559,0.44836452,104.7101192,45776,2156352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=10,act=ReLU)",2.000575158,26.26,1.767011395,36.838,1.64691019,40.944,1.590247155,42.822,1.552732806,44.118
5377,0.4194,0.423865413,0.4194,0.414002124,105.2235379,45776,2156352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=10,act=GELU)",2.062820696,22.774,1.853453401,32.03,1.751590774,36.424,1.686116537,39.16,1.637506332,41.128
5378,0.4419,0.445772544,0.4419,0.431890161,104.8606932,45776,2156352,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=10,act=SiLU)",1.991540618,27.528,1.729126948,37.778,1.6494285,40.596,1.593836814,42.712,1.557123987,44.212
5379,0.4718,0.466042066,0.4718,0.458500749,104.8594546,52176,2399552,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=15,act=ReLU)",1.957863864,27.858,1.679842862,39.122,1.576592223,42.93,1.524614039,45.032,1.490133823,46.284
5380,0.4155,0.424097665,0.4155,0.415867819,104.8186009,52176,2399552,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=15,act=GELU)",2.077697646,21.778,1.85564874,31.896,1.744246418,36.612,1.674795291,39.288,1.629576634,40.816
5381,0.4305,0.447128062,0.4305,0.416322681,105.4458246,52176,2399552,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=15,act=SiLU)",1.98144689,27.378,1.739578889,36.944,1.641875808,40.568,1.593571426,42.332,1.560952457,43.686
5382,0.4304,0.441243491,0.4304,0.429500068,105.371208,58576,2642752,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=20,act=ReLU)",1.98398773,28.06,1.754087206,37.064,1.675476759,39.986,1.62029635,41.962,1.587933561,43.176
5383,0.4899,0.492657269,0.4899,0.477751042,105.1182599,58576,2642752,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=20,act=GELU)",1.899804511,31.326,1.605662043,42.374,1.524241582,45.3,1.470732323,47.132,1.437747195,48.406
5384,0.5152,0.511597596,0.5152,0.509370637,104.9977789,58576,2642752,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=4,grid=20,act=SiLU)",1.880416405,31.368,1.568803513,43.392,1.465653142,47.122,1.4139816,49.138,1.372790094,50.8
5385,0.4773,0.474445639,0.4773,0.471220709,108.7122636,40656,2123072,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=5,act=ReLU)",1.924805148,30.214,1.633261414,41.06,1.546026702,44.188,1.500603406,45.824,1.461933988,47.14
5386,0.4653,0.470751914,0.4653,0.462495816,108.384918,40656,2123072,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=5,act=GELU)",1.95974217,28.464,1.696605782,38.806,1.593137464,42.682,1.539178349,44.738,1.496329848,46.508
5387,0.4655,0.465388391,0.4655,0.457367047,108.8348939,40656,2123072,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=5,act=SiLU)",1.968065297,28.09,1.702901699,39.1,1.598392705,42.55,1.539425105,44.692,1.500895155,46.248
5388,0.5127,0.513798211,0.5127,0.506179499,108.7730715,44496,2303552,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=8,act=ReLU)",1.918837699,29.226,1.622671311,41.904,1.503778416,46.198,1.436390279,48.648,1.391982284,50.52
5389,0.471,0.474742932,0.471,0.467714786,109.4011374,44496,2303552,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=8,act=GELU)",1.931061858,30.244,1.678984793,40.076,1.593676369,43.16,1.536894097,44.998,1.498880868,46.274
5390,0.5166,0.517175694,0.5166,0.511440177,109.4514363,44496,2303552,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=8,act=SiLU)",1.885972382,30.06,1.577067766,42.978,1.473522532,46.884,1.409616096,49.318,1.371650498,51.042
5391,0.5016,0.49867674,0.5016,0.495667283,113.1884193,47056,2423872,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=10,act=ReLU)",1.921062629,30.404,1.639013623,41.534,1.517885363,45.728,1.451526709,47.952,1.405045982,50.022
5392,0.4714,0.473845248,0.4714,0.464947956,109.7558162,47056,2423872,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=10,act=GELU)",1.960112321,28.596,1.698071856,39.226,1.595005394,43.03,1.539351944,44.664,1.498283646,46.05
5393,0.4797,0.474507945,0.4797,0.467658599,111.0042658,47056,2423872,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=10,act=SiLU)",1.945006799,28.34,1.642278239,40.304,1.538588345,44.144,1.490778536,46.022,1.450939162,47.652
5394,0.3722,0.361649478,0.3722,0.352951368,108.9145977,53456,2724672,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=15,act=ReLU)",2.117066828,20.428,1.938637591,28.62,1.819940879,33.708,1.768618588,35.432,1.733324603,36.74
5395,0.4707,0.463278853,0.4707,0.456776513,108.3799448,53456,2724672,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=15,act=GELU)",1.952595756,28.464,1.692903316,38.904,1.57579953,43.04,1.511244938,45.442,1.465217344,47.238
5396,0.5024,0.502299718,0.5024,0.487138332,108.5682302,53456,2724672,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=15,act=SiLU)",1.855173379,32.676,1.567833353,43.472,1.477245745,46.664,1.421457412,48.978,1.381614738,50.412
5397,0.4724,0.473282919,0.4724,0.466826988,108.9518735,59856,3025472,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=20,act=ReLU)",1.918324404,30.676,1.642124945,40.71,1.561154087,43.814,1.51474368,45.662,1.474573408,47.044
5398,0.4674,0.464444289,0.4674,0.458089627,108.6992362,59856,3025472,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=20,act=GELU)",1.954688764,28.246,1.717566744,38.148,1.616695698,41.892,1.555941946,44.172,1.511467105,45.792
5399,0.4542,0.455624477,0.4542,0.445359229,109.314203,59856,3025472,"Conv2d(k=1,p=1) -> Conv2d(k=1,p=1) -> Conv2d(k=7,p=1) -> KAN(order=5,grid=20,act=SiLU)",1.95353711,29.05,1.720297154,38.378,1.631411426,41.332,1.583821575,43.15,1.542269118,44.438
5400,0.5076,0.51178569,0.5076,0.50289257,98.64943838,17360,998976,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=ReLU)",1.854752495,31.97,1.56244513,43.494,1.460878304,47.184,1.396690198,49.616,1.35204935,51.382
5401,0.5156,0.515688124,0.5156,0.507956367,98.43646455,17360,998976,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=GELU)",1.850076677,32.206,1.54249642,44.102,1.442428308,47.84,1.391411233,50.022,1.342033334,51.752
5402,0.4939,0.485615281,0.4939,0.478896387,99.7264657,17360,998976,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=5,act=SiLU)",1.86006141,32.206,1.567427807,43.29,1.473177087,46.954,1.416820247,48.99,1.368325699,50.672
5403,0.4862,0.48873701,0.4862,0.481505797,100.7298007,21200,1075776,"Conv2d(k=1,p=1) -> Conv2d(k=3,p=0) -> Conv2d(k=3,p=0) -> KAN(order=2,grid=8,act=ReLU)",1.940195482,28.172,1.648558681,40.306,1.540647031,44.514,1.480290947,46.51,1.42965903,48.598
